Mouse,Date,Trial Type,Neuron1,Neuron2,Angular Difference,Inhibitory Population,Normalization Index (NI) Neuron1,Normalization Index (NI) Neuron2,OSI Neuron1,OSI Neuron2,Exc-Exc Noise Correlation,Exc-Red Noise Correlation,Red-Red Noise Correlation
30N,62924,Grating,8,12,157.5,SST,0.444624935972062,0.6825990889659305,0.1797153259287722,0.5925869543837662,0.0031038096623538,,
30N,62924,Grating,8,13,0.0,SST,0.444624935972062,0.2839460100331841,0.1797153259287722,0.2149367929585471,,-0.0198020042896608,
30N,62924,Grating,8,14,0.0,SST,0.444624935972062,0.4783517514001817,0.1797153259287722,0.1716294472012357,0.0248129678757982,,
30N,62924,Grating,8,15,45.0,SST,0.444624935972062,0.0119829758440399,0.1797153259287722,0.2129006371669866,0.0147503027524359,,
30N,62924,Grating,8,16,67.5,SST,0.444624935972062,-0.0309092172009801,0.1797153259287722,0.2450767573698955,0.0178493003623548,,
30N,62924,Grating,8,17,157.5,SST,0.444624935972062,0.5583661163371278,0.1797153259287722,0.2932251982958356,-0.0035822439066857,,
30N,62924,Grating,8,18,45.0,SST,0.444624935972062,0.4239245202589358,0.1797153259287722,0.2292250708961149,-0.015098805684815,,
30N,62924,Grating,8,19,157.5,SST,0.444624935972062,0.1893725397113057,0.1797153259287722,0.12705089100795,0.0214432942117607,,
30N,62924,Grating,8,20,157.5,SST,0.444624935972062,0.3961817661219455,0.1797153259287722,0.2916108653204953,0.0185874872614197,,
30N,62924,Grating,8,21,157.5,SST,0.444624935972062,0.3537033707402778,0.1797153259287722,0.2455825809341067,0.0023369396134223,,
30N,62924,Grating,8,22,0.0,SST,0.444624935972062,0.4885236292178151,0.1797153259287722,0.3251575214770621,-0.0010458277340238,,
30N,62924,Grating,8,23,0.0,SST,0.444624935972062,0.3462866879211442,0.1797153259287722,0.2867028457782862,-0.0075727428482829,,
30N,62924,Grating,9,0,112.5,SST,0.4632259742351371,0.5361993787558806,0.2999796309564465,0.1616080488150874,-0.0043061767346052,,
30N,62924,Grating,9,1,22.5,SST,0.4632259742351371,0.67721038325484,0.2999796309564465,0.5110519944316614,0.0234465024675154,,
30N,62924,Grating,9,2,22.5,SST,0.4632259742351371,0.4309085174608593,0.2999796309564465,0.1855950495430517,-0.0246681741160333,,
30N,62924,Grating,9,3,22.5,SST,0.4632259742351371,-0.036003188263396,0.2999796309564465,0.3457462077623844,0.0459447208083542,,
30N,62924,Grating,9,4,22.5,SST,0.4632259742351371,0.4406550218499901,0.2999796309564465,0.1896578437006615,,0.0669103710817298,
30N,62924,Grating,9,5,135.0,SST,0.4632259742351371,0.4059920426721453,0.2999796309564465,0.359637859394149,0.0188001056530619,,
30N,62924,Grating,9,6,135.0,SST,0.4632259742351371,0.2483767703573141,0.2999796309564465,0.2556881230453111,0.0093204300741072,,
30N,62924,Grating,9,7,135.0,SST,0.4632259742351371,-0.2837675635681971,0.2999796309564465,0.2594447394160984,0.0348546464087571,,
30N,62924,Grating,9,8,135.0,SST,0.4632259742351371,0.444624935972062,0.2999796309564465,0.1797153259287722,0.0206962442441116,,
30N,62924,Grating,9,10,135.0,SST,0.4632259742351371,0.3243308252905618,0.2999796309564465,0.2664003535309552,-0.0108555802833351,,
30N,62924,Grating,9,11,135.0,SST,0.4632259742351371,0.139959729174956,0.2999796309564465,0.2360943618885202,-0.017238848466043,,
30N,62924,Grating,9,12,22.5,SST,0.4632259742351371,0.6825990889659305,0.2999796309564465,0.5925869543837662,-0.0172289564525353,,
30N,62924,Grating,9,13,135.0,SST,0.4632259742351371,0.2839460100331841,0.2999796309564465,0.2149367929585471,,0.0048512601479932,
30N,62924,Grating,9,14,135.0,SST,0.4632259742351371,0.4783517514001817,0.2999796309564465,0.1716294472012357,0.0029010976785971,,
30N,62924,Grating,9,15,90.0,SST,0.4632259742351371,0.0119829758440399,0.2999796309564465,0.2129006371669866,-0.001858688383585,,
30N,62924,Grating,9,16,67.5,SST,0.4632259742351371,-0.0309092172009801,0.2999796309564465,0.2450767573698955,-0.0228394695343792,,
30N,62924,Grating,9,17,22.5,SST,0.4632259742351371,0.5583661163371278,0.2999796309564465,0.2932251982958356,-0.0116643222243697,,
30N,62924,Grating,9,18,90.0,SST,0.4632259742351371,0.4239245202589358,0.2999796309564465,0.2292250708961149,-0.0202275687331118,,
30N,62924,Grating,9,19,22.5,SST,0.4632259742351371,0.1893725397113057,0.2999796309564465,0.12705089100795,-0.0099002276656663,,
30N,62924,Grating,9,20,22.5,SST,0.4632259742351371,0.3961817661219455,0.2999796309564465,0.2916108653204953,-0.0116634534772763,,
30N,62924,Grating,9,21,22.5,SST,0.4632259742351371,0.3537033707402778,0.2999796309564465,0.2455825809341067,-0.0043924443343256,,
30N,62924,Grating,9,22,135.0,SST,0.4632259742351371,0.4885236292178151,0.2999796309564465,0.3251575214770621,-0.0154919706875481,,
30N,62924,Grating,9,23,135.0,SST,0.4632259742351371,0.3462866879211442,0.2999796309564465,0.2867028457782862,-0.009326201244757,,
30N,62924,Grating,10,0,22.5,SST,0.3243308252905618,0.5361993787558806,0.2664003535309552,0.1616080488150874,0.008765287153341,,
30N,62924,Grating,10,1,157.5,SST,0.3243308252905618,0.67721038325484,0.2664003535309552,0.5110519944316614,0.0119840858868086,,
30N,62924,Grating,10,2,157.5,SST,0.3243308252905618,0.4309085174608593,0.2664003535309552,0.1855950495430517,-0.0066796972794089,,
30N,62924,Grating,10,3,112.5,SST,0.3243308252905618,-0.036003188263396,0.2664003535309552,0.3457462077623844,0.0053598933205797,,
30N,62924,Grating,10,4,112.5,SST,0.3243308252905618,0.4406550218499901,0.2664003535309552,0.1896578437006615,,0.0086306960313858,
30N,62924,Grating,10,5,0.0,SST,0.3243308252905618,0.4059920426721453,0.2664003535309552,0.359637859394149,-0.0034237491355922,,
30N,62924,Grating,10,6,0.0,SST,0.3243308252905618,0.2483767703573141,0.2664003535309552,0.2556881230453111,0.0219748212186722,,
30N,62924,Grating,10,7,0.0,SST,0.3243308252905618,-0.2837675635681971,0.2664003535309552,0.2594447394160984,-0.003819488011116,,
30N,62924,Grating,10,8,0.0,SST,0.3243308252905618,0.444624935972062,0.2664003535309552,0.1797153259287722,0.015970793141379,,
30N,62924,Grating,10,9,135.0,SST,0.3243308252905618,0.4632259742351371,0.2664003535309552,0.2999796309564465,-0.0108555802833351,,
30N,62924,Grating,10,11,0.0,SST,0.3243308252905618,0.139959729174956,0.2664003535309552,0.2360943618885202,0.0057646056780792,,
30N,62924,Grating,10,12,157.5,SST,0.3243308252905618,0.6825990889659305,0.2664003535309552,0.5925869543837662,-0.013001007144723,,
30N,62924,Grating,10,13,0.0,SST,0.3243308252905618,0.2839460100331841,0.2664003535309552,0.2149367929585471,,-0.0092638738276582,
30N,62924,Grating,10,14,0.0,SST,0.3243308252905618,0.4783517514001817,0.2664003535309552,0.1716294472012357,-0.0031033528791896,,
30N,62924,Grating,10,15,45.0,SST,0.3243308252905618,0.0119829758440399,0.2664003535309552,0.2129006371669866,0.0214001656841242,,
30N,62924,Grating,10,16,67.5,SST,0.3243308252905618,-0.0309092172009801,0.2664003535309552,0.2450767573698955,-0.0010412418326632,,
30N,62924,Grating,10,17,157.5,SST,0.3243308252905618,0.5583661163371278,0.2664003535309552,0.2932251982958356,-0.0021690561755888,,
30N,62924,Grating,10,18,45.0,SST,0.3243308252905618,0.4239245202589358,0.2664003535309552,0.2292250708961149,-0.0084036107343448,,
30N,62924,Grating,10,19,157.5,SST,0.3243308252905618,0.1893725397113057,0.2664003535309552,0.12705089100795,-0.0121035563668026,,
30N,62924,Grating,10,20,157.5,SST,0.3243308252905618,0.3961817661219455,0.2664003535309552,0.2916108653204953,0.0058706809622407,,
30N,62924,Grating,10,21,157.5,SST,0.3243308252905618,0.3537033707402778,0.2664003535309552,0.2455825809341067,-0.008006324968686,,
30N,62924,Grating,10,22,0.0,SST,0.3243308252905618,0.4885236292178151,0.2664003535309552,0.3251575214770621,-0.0149120002529294,,
30N,62924,Grating,10,23,0.0,SST,0.3243308252905618,0.3462866879211442,0.2664003535309552,0.2867028457782862,-0.0014620229328804,,
30N,62924,Grating,11,0,22.5,SST,0.139959729174956,0.5361993787558806,0.2360943618885202,0.1616080488150874,0.0251029143236287,,
30N,62924,Grating,11,1,157.5,SST,0.139959729174956,0.67721038325484,0.2360943618885202,0.5110519944316614,-0.0022436990851853,,
30N,62924,Grating,11,2,157.5,SST,0.139959729174956,0.4309085174608593,0.2360943618885202,0.1855950495430517,0.0203707938453692,,
30N,62924,Grating,11,3,112.5,SST,0.139959729174956,-0.036003188263396,0.2360943618885202,0.3457462077623844,-0.0478557077476447,,
30N,62924,Grating,11,4,112.5,SST,0.139959729174956,0.4406550218499901,0.2360943618885202,0.1896578437006615,,-0.0388512968045992,
30N,62924,Grating,11,5,0.0,SST,0.139959729174956,0.4059920426721453,0.2360943618885202,0.359637859394149,-0.0028763199092011,,
30N,62924,Grating,11,6,0.0,SST,0.139959729174956,0.2483767703573141,0.2360943618885202,0.2556881230453111,0.0042096391436677,,
30N,62924,Grating,11,7,0.0,SST,0.139959729174956,-0.2837675635681971,0.2360943618885202,0.2594447394160984,-0.0150608577520872,,
30N,62924,Grating,11,8,0.0,SST,0.139959729174956,0.444624935972062,0.2360943618885202,0.1797153259287722,-0.0301996124897283,,
30N,62924,Grating,11,9,135.0,SST,0.139959729174956,0.4632259742351371,0.2360943618885202,0.2999796309564465,-0.017238848466043,,
30N,62924,Grating,11,10,0.0,SST,0.139959729174956,0.3243308252905618,0.2360943618885202,0.2664003535309552,0.0057646056780792,,
30N,62924,Grating,11,12,157.5,SST,0.139959729174956,0.6825990889659305,0.2360943618885202,0.5925869543837662,0.0313710848438641,,
30N,62924,Grating,11,13,0.0,SST,0.139959729174956,0.2839460100331841,0.2360943618885202,0.2149367929585471,,-0.002088492520317,
30N,62924,Grating,11,14,0.0,SST,0.139959729174956,0.4783517514001817,0.2360943618885202,0.1716294472012357,-0.0034481298914701,,
30N,62924,Grating,11,15,45.0,SST,0.139959729174956,0.0119829758440399,0.2360943618885202,0.2129006371669866,-0.026321258733075,,
30N,62924,Grating,11,16,67.5,SST,0.139959729174956,-0.0309092172009801,0.2360943618885202,0.2450767573698955,0.0051194914726924,,
30N,62924,Grating,11,17,157.5,SST,0.139959729174956,0.5583661163371278,0.2360943618885202,0.2932251982958356,0.0256909958508802,,
30N,62924,Grating,11,18,45.0,SST,0.139959729174956,0.4239245202589358,0.2360943618885202,0.2292250708961149,0.0118458928327515,,
30N,62924,Grating,11,19,157.5,SST,0.139959729174956,0.1893725397113057,0.2360943618885202,0.12705089100795,-0.0017517070503408,,
30N,62924,Grating,11,20,157.5,SST,0.139959729174956,0.3961817661219455,0.2360943618885202,0.2916108653204953,-0.0276949481467104,,
30N,62924,Grating,11,21,157.5,SST,0.139959729174956,0.3537033707402778,0.2360943618885202,0.2455825809341067,0.0072747708988039,,
30N,62924,Grating,11,22,0.0,SST,0.139959729174956,0.4885236292178151,0.2360943618885202,0.3251575214770621,0.0143084545355096,,
30N,62924,Grating,11,23,0.0,SST,0.139959729174956,0.3462866879211442,0.2360943618885202,0.2867028457782862,-0.0040196315884616,,
30N,62924,Grating,12,0,135.0,SST,0.6825990889659305,0.5361993787558806,0.5925869543837662,0.1616080488150874,0.01431759948635,,
30N,62924,Grating,12,1,0.0,SST,0.6825990889659305,0.67721038325484,0.5925869543837662,0.5110519944316614,0.0304584030473773,,
30N,62924,Grating,12,2,0.0,SST,0.6825990889659305,0.4309085174608593,0.5925869543837662,0.1855950495430517,-0.0124900671127913,,
30N,62924,Grating,12,3,45.0,SST,0.6825990889659305,-0.036003188263396,0.5925869543837662,0.3457462077623844,-0.0490161877154245,,
30N,62924,Grating,12,4,45.0,SST,0.6825990889659305,0.4406550218499901,0.5925869543837662,0.1896578437006615,,-0.0504276347000987,
30N,62924,Grating,12,5,157.5,SST,0.6825990889659305,0.4059920426721453,0.5925869543837662,0.359637859394149,-0.0307176294833757,,
30N,62924,Grating,12,6,157.5,SST,0.6825990889659305,0.2483767703573141,0.5925869543837662,0.2556881230453111,-0.0056276966982128,,
30N,62924,Grating,12,7,157.5,SST,0.6825990889659305,-0.2837675635681971,0.5925869543837662,0.2594447394160984,0.0044614516375026,,
30N,62924,Grating,12,8,157.5,SST,0.6825990889659305,0.444624935972062,0.5925869543837662,0.1797153259287722,0.0031038096623538,,
30N,62924,Grating,12,9,22.5,SST,0.6825990889659305,0.4632259742351371,0.5925869543837662,0.2999796309564465,-0.0172289564525353,,
30N,62924,Grating,12,10,157.5,SST,0.6825990889659305,0.3243308252905618,0.5925869543837662,0.2664003535309552,-0.013001007144723,,
30N,62924,Grating,12,11,157.5,SST,0.6825990889659305,0.139959729174956,0.5925869543837662,0.2360943618885202,0.0313710848438641,,
30N,62924,Grating,12,13,157.5,SST,0.6825990889659305,0.2839460100331841,0.5925869543837662,0.2149367929585471,,0.0170998202366842,
30N,62924,Grating,12,14,157.5,SST,0.6825990889659305,0.4783517514001817,0.5925869543837662,0.1716294472012357,0.0021797024506382,,
30N,62924,Grating,12,15,112.5,SST,0.6825990889659305,0.0119829758440399,0.5925869543837662,0.2129006371669866,0.003675745739132,,
30N,62924,Grating,12,16,90.0,SST,0.6825990889659305,-0.0309092172009801,0.5925869543837662,0.2450767573698955,0.0076365517437298,,
30N,62924,Grating,12,17,0.0,SST,0.6825990889659305,0.5583661163371278,0.5925869543837662,0.2932251982958356,0.0045155011523701,,
30N,62924,Grating,12,18,112.5,SST,0.6825990889659305,0.4239245202589358,0.5925869543837662,0.2292250708961149,0.0050288528993089,,
30N,62924,Grating,12,19,0.0,SST,0.6825990889659305,0.1893725397113057,0.5925869543837662,0.12705089100795,-0.0126250559404887,,
30N,62924,Grating,12,20,0.0,SST,0.6825990889659305,0.3961817661219455,0.5925869543837662,0.2916108653204953,0.0169397934005059,,
30N,62924,Grating,12,21,0.0,SST,0.6825990889659305,0.3537033707402778,0.5925869543837662,0.2455825809341067,-0.004197113681999,,
30N,62924,Grating,12,22,157.5,SST,0.6825990889659305,0.4885236292178151,0.5925869543837662,0.3251575214770621,0.001510543627937,,
30N,62924,Grating,12,23,157.5,SST,0.6825990889659305,0.3462866879211442,0.5925869543837662,0.2867028457782862,0.0250733545009952,,
30N,62924,Grating,13,0,22.5,SST,0.2839460100331841,0.5361993787558806,0.2149367929585471,0.1616080488150874,,0.0176218114125416,
30N,62924,Grating,13,1,157.5,SST,0.2839460100331841,0.67721038325484,0.2149367929585471,0.5110519944316614,,0.0042102853817995,
30N,62924,Grating,13,2,157.5,SST,0.2839460100331841,0.4309085174608593,0.2149367929585471,0.1855950495430517,,0.0189826608001746,
30N,62924,Grating,13,3,112.5,SST,0.2839460100331841,-0.036003188263396,0.2149367929585471,0.3457462077623844,,-0.0610437540010374,
30N,62924,Grating,13,4,112.5,SST,0.2839460100331841,0.4406550218499901,0.2149367929585471,0.1896578437006615,,,-0.0583452730770371
30N,62924,Grating,13,5,0.0,SST,0.2839460100331841,0.4059920426721453,0.2149367929585471,0.359637859394149,,-0.0200727868841794,
30N,62924,Grating,13,6,0.0,SST,0.2839460100331841,0.2483767703573141,0.2149367929585471,0.2556881230453111,,-0.0043367456687272,
30N,62924,Grating,13,7,0.0,SST,0.2839460100331841,-0.2837675635681971,0.2149367929585471,0.2594447394160984,,-0.0226385265471651,
30N,62924,Grating,13,8,0.0,SST,0.2839460100331841,0.444624935972062,0.2149367929585471,0.1797153259287722,,-0.0198020042896608,
30N,62924,Grating,13,9,135.0,SST,0.2839460100331841,0.4632259742351371,0.2149367929585471,0.2999796309564465,,0.0048512601479932,
30N,62924,Grating,13,10,0.0,SST,0.2839460100331841,0.3243308252905618,0.2149367929585471,0.2664003535309552,,-0.0092638738276582,
30N,62924,Grating,13,11,0.0,SST,0.2839460100331841,0.139959729174956,0.2149367929585471,0.2360943618885202,,-0.002088492520317,
30N,62924,Grating,13,12,157.5,SST,0.2839460100331841,0.6825990889659305,0.2149367929585471,0.5925869543837662,,0.0170998202366842,
30N,62924,Grating,13,14,0.0,SST,0.2839460100331841,0.4783517514001817,0.2149367929585471,0.1716294472012357,,-0.0097794920817818,
30N,62924,Grating,13,15,45.0,SST,0.2839460100331841,0.0119829758440399,0.2149367929585471,0.2129006371669866,,-0.0224579709615689,
30N,62924,Grating,13,16,67.5,SST,0.2839460100331841,-0.0309092172009801,0.2149367929585471,0.2450767573698955,,0.0339125039092713,
30N,62924,Grating,13,17,157.5,SST,0.2839460100331841,0.5583661163371278,0.2149367929585471,0.2932251982958356,,0.0623647071657062,
30N,62924,Grating,13,18,45.0,SST,0.2839460100331841,0.4239245202589358,0.2149367929585471,0.2292250708961149,,0.0268776810078734,
30N,62924,Grating,13,19,157.5,SST,0.2839460100331841,0.1893725397113057,0.2149367929585471,0.12705089100795,,-0.0241506840428746,
30N,62924,Grating,13,20,157.5,SST,0.2839460100331841,0.3961817661219455,0.2149367929585471,0.2916108653204953,,-0.0061173754482387,
30N,62924,Grating,13,21,157.5,SST,0.2839460100331841,0.3537033707402778,0.2149367929585471,0.2455825809341067,,-0.0130939869003419,
30N,62924,Grating,13,22,0.0,SST,0.2839460100331841,0.4885236292178151,0.2149367929585471,0.3251575214770621,,2.743230318425869e-05,
30N,62924,Grating,13,23,0.0,SST,0.2839460100331841,0.3462866879211442,0.2149367929585471,0.2867028457782862,,0.0065887208171378,
30N,62924,Grating,14,0,22.5,SST,0.4783517514001817,0.5361993787558806,0.1716294472012357,0.1616080488150874,-0.0061837170085159,,
30N,62924,Grating,14,1,157.5,SST,0.4783517514001817,0.67721038325484,0.1716294472012357,0.5110519944316614,0.0278598772965119,,
30N,62924,Grating,14,2,157.5,SST,0.4783517514001817,0.4309085174608593,0.1716294472012357,0.1855950495430517,-0.0022063886041322,,
30N,62924,Grating,14,3,112.5,SST,0.4783517514001817,-0.036003188263396,0.1716294472012357,0.3457462077623844,-0.0312538737003571,,
30N,62924,Grating,14,4,112.5,SST,0.4783517514001817,0.4406550218499901,0.1716294472012357,0.1896578437006615,,-0.005513111335275,
30N,62924,Grating,14,5,0.0,SST,0.4783517514001817,0.4059920426721453,0.1716294472012357,0.359637859394149,-0.0080372971150932,,
30N,62924,Grating,14,6,0.0,SST,0.4783517514001817,0.2483767703573141,0.1716294472012357,0.2556881230453111,0.0131336519849949,,
30N,62924,Grating,14,7,0.0,SST,0.4783517514001817,-0.2837675635681971,0.1716294472012357,0.2594447394160984,-0.0012920174677032,,
30N,62924,Grating,14,8,0.0,SST,0.4783517514001817,0.444624935972062,0.1716294472012357,0.1797153259287722,0.0248129678757982,,
30N,62924,Grating,14,9,135.0,SST,0.4783517514001817,0.4632259742351371,0.1716294472012357,0.2999796309564465,0.0029010976785971,,
30N,62924,Grating,14,10,0.0,SST,0.4783517514001817,0.3243308252905618,0.1716294472012357,0.2664003535309552,-0.0031033528791896,,
30N,62924,Grating,14,11,0.0,SST,0.4783517514001817,0.139959729174956,0.1716294472012357,0.2360943618885202,-0.0034481298914701,,
30N,62924,Grating,14,12,157.5,SST,0.4783517514001817,0.6825990889659305,0.1716294472012357,0.5925869543837662,0.0021797024506382,,
30N,62924,Grating,14,13,0.0,SST,0.4783517514001817,0.2839460100331841,0.1716294472012357,0.2149367929585471,,-0.0097794920817818,
30N,62924,Grating,14,15,45.0,SST,0.4783517514001817,0.0119829758440399,0.1716294472012357,0.2129006371669866,-0.0117985914083017,,
30N,62924,Grating,14,16,67.5,SST,0.4783517514001817,-0.0309092172009801,0.1716294472012357,0.2450767573698955,0.0170205226847332,,
30N,62924,Grating,14,17,157.5,SST,0.4783517514001817,0.5583661163371278,0.1716294472012357,0.2932251982958356,-0.0106798616109624,,
30N,62924,Grating,14,18,45.0,SST,0.4783517514001817,0.4239245202589358,0.1716294472012357,0.2292250708961149,-0.0213207963717586,,
30N,62924,Grating,14,19,157.5,SST,0.4783517514001817,0.1893725397113057,0.1716294472012357,0.12705089100795,0.0086164062596538,,
30N,62924,Grating,14,20,157.5,SST,0.4783517514001817,0.3961817661219455,0.1716294472012357,0.2916108653204953,-0.0091008652555104,,
30N,62924,Grating,14,21,157.5,SST,0.4783517514001817,0.3537033707402778,0.1716294472012357,0.2455825809341067,-0.0174018272044177,,
30N,62924,Grating,14,22,0.0,SST,0.4783517514001817,0.4885236292178151,0.1716294472012357,0.3251575214770621,0.034134450204808,,
30N,62924,Grating,14,23,0.0,SST,0.4783517514001817,0.3462866879211442,0.1716294472012357,0.2867028457782862,-0.0165733951146901,,
30N,62924,Grating,15,0,22.5,SST,0.0119829758440399,0.5361993787558806,0.2129006371669866,0.1616080488150874,-0.0138564626760361,,
30N,62924,Grating,15,1,112.5,SST,0.0119829758440399,0.67721038325484,0.2129006371669866,0.5110519944316614,-0.0102511010036117,,
