Mouse,Date,Neuron,Group,Fano Factor
30N,062924,13,Null,1.4354369947311918
30N,062924,13,Plaid,1.1350919941004887
30N,062924,13,Grating,1.6957637305487403
30N,062924,13,Plaid Pref/Null,1.1350919941004887
30N,062924,14,Preferred,0.6950021930341101
30N,062924,14,Null,0.7543823643253924
30N,062924,14,Plaid,0.6477034980338672
30N,062924,14,Grating,0.788820279819291
30N,062924,14,Plaid Pref/Null,0.6477034980338672
30N,062924,15,Preferred,1.2612949507829354
30N,062924,15,Null,0.8881871204984464
30N,062924,15,Plaid,1.135068736284898
30N,062924,15,Grating,0.8455634274405062
30N,062924,15,Plaid Pref/Null,1.135068736284898
30N,062924,16,Preferred,0.8466767011809219
30N,062924,16,Null,0.6148256216099475
30N,062924,16,Plaid,0.8067634272930411
30N,062924,16,Grating,0.5619226699406552
30N,062924,16,Plaid Pref/Null,0.8067634272930411
30N,062924,17,Preferred,1.3362000716181646
30N,062924,17,Null,0.7568914762377533
30N,062924,17,Plaid,0.8621306714317348
30N,062924,17,Grating,0.7862073302871148
30N,062924,17,Plaid Pref/Null,0.8621306714317348
30N,062924,18,Preferred,0.6439224925210985
30N,062924,18,Null,0.6068247633716634
30N,062924,18,Plaid,0.7082440445462408
30N,062924,18,Grating,0.5599683040984978
30N,062924,18,Plaid Pref/Null,0.7082440445462408
30N,062924,19,Preferred,1.1451340389377183
30N,062924,19,Null,0.8071917660039137
30N,062924,19,Plaid,0.7776994518460509
30N,062924,19,Grating,0.8688277371680971
30N,062924,19,Plaid Pref/Null,0.7776994518460509
30N,062924,20,Preferred,0.8311186324296584
30N,062924,20,Null,0.735751358138176
30N,062924,20,Plaid,0.6585473825164091
30N,062924,20,Grating,0.8001736630382431
30N,062924,20,Plaid Pref/Null,0.6585473825164091
30N,062924,21,Preferred,0.6659073907976167
30N,062924,21,Null,0.5736657946400991
30N,062924,21,Plaid,0.5927443948578894
30N,062924,21,Grating,0.5748099584563251
30N,062924,21,Plaid Pref/Null,0.5927443948578894
30N,062924,22,Preferred,1.5001413243662722
30N,062924,22,Null,0.8221918945573211
30N,062924,22,Plaid,0.4714615408011197
30N,062924,22,Grating,1.21444332389866
30N,062924,22,Plaid Pref/Null,0.4714615408011197
30N,062924,23,Preferred,0.8965768309266097
30N,062924,23,Null,0.5821039598210137
30N,062924,23,Plaid,0.7248098276868318
30N,062924,23,Grating,0.5935631893667122
30N,062924,23,Plaid Pref/Null,0.7248098276868318
30N,070124,0,Preferred,8.068721017032027
30N,070124,0,Null,5.433101376119859
30N,070124,0,Plaid,4.187723729000338
30N,070124,0,Grating,6.332550659227122
30N,070124,0,Plaid Pref/Null,4.187723729000338
30N,070124,1,Preferred,9.185682994165031
30N,070124,1,Null,8.582911646339905
30N,070124,1,Plaid,5.257380223279732
30N,070124,1,Grating,9.727368486590464
30N,070124,1,Plaid Pref/Null,5.257380223279732
30N,070124,2,Preferred,10.79522625414734
30N,070124,2,Null,7.846295254316518
30N,070124,2,Plaid,7.267047344743574
30N,070124,2,Grating,8.49840377840134
30N,070124,2,Plaid Pref/Null,7.267047344743574
30N,070124,3,Preferred,1.8577613754991122
30N,070124,3,Null,3.0105034215368
30N,070124,3,Plaid,2.4335448393697843
30N,070124,3,Grating,3.2468786274867067
30N,070124,3,Plaid Pref/Null,2.4335448393697843
30N,070124,4,Preferred,5.277067465037382
30N,070124,4,Null,3.428212557722611
30N,070124,4,Plaid,4.032666424133747
30N,070124,4,Grating,3.7164967948834593
30N,070124,4,Plaid Pref/Null,4.032666424133747
30N,070124,5,Preferred,4.065286679669947
30N,070124,5,Null,3.4052239705480867
30N,070124,5,Plaid,3.5255699496251913
30N,070124,5,Grating,3.5601308892383536
30N,070124,5,Plaid Pref/Null,3.5255699496251913
30N,070124,6,Preferred,5.431059709447529
30N,070124,6,Null,4.192672123566676
30N,070124,6,Plaid,3.4701092253827386
30N,070124,6,Grating,4.777676774369292
30N,070124,6,Plaid Pref/Null,3.4701092253827386
30N,070124,7,Preferred,6.705383530659379
30N,070124,7,Null,3.868022706854831
30N,070124,7,Plaid,2.3314376466669207
30N,070124,7,Grating,4.812197652313353
30N,070124,7,Plaid Pref/Null,2.3314376466669207
30N,070124,8,Preferred,0.9238108752750248
30N,070124,8,Null,0.649306739044844
30N,070124,8,Plaid,0.7138089653431835
30N,070124,8,Grating,0.6951496722550099
30N,070124,8,Plaid Pref/Null,0.7138089653431835
30N,070124,9,Preferred,5.975743013421193
30N,070124,9,Null,3.2599386168082916
30N,070124,9,Plaid,2.5885974421749514
30N,070124,9,Grating,4.549148602452011
30N,070124,9,Plaid Pref/Null,2.5885974421749514
30N,070124,10,Preferred,4.520014544909948
30N,070124,10,Null,4.009384125800809
30N,070124,10,Plaid,3.5472645896422805
30N,070124,10,Grating,4.535096907748412
30N,070124,10,Plaid Pref/Null,3.5472645896422805
30N,070124,11,Preferred,4.799412120605068
30N,070124,11,Null,2.83484964661967
30N,070124,11,Plaid,3.9674905234202464
30N,070124,11,Grating,2.9058813787471744
30N,070124,11,Plaid Pref/Null,3.9674905234202464
30N,070124,12,Preferred,3.2012897490211873
30N,070124,12,Null,1.1056705346429665
30N,070124,12,Plaid,2.654555532189681
30N,070124,12,Grating,1.0971185548834517
30N,070124,12,Plaid Pref/Null,2.654555532189681
30N,070124,13,Preferred,6.068506685997072
30N,070124,13,Null,5.7585876085414744
30N,070124,13,Plaid,5.326160438138215
30N,070124,13,Grating,6.0587721553234
30N,070124,13,Plaid Pref/Null,5.326160438138215
30N,070124,14,Preferred,5.013954008208567
30N,070124,14,Null,3.9056175202415213
30N,070124,14,Plaid,2.7723683051731314
30N,070124,14,Grating,4.492720833770612
30N,070124,14,Plaid Pref/Null,2.7723683051731314
30N,070124,15,Preferred,1.952627809556849
30N,070124,15,Null,1.9052972984486132
30N,070124,15,Plaid,1.4197275437413541
30N,070124,15,Grating,2.114170275611789
30N,070124,15,Plaid Pref/Null,1.4197275437413541
30N,070124,16,Preferred,3.3728071566287814
30N,070124,16,Null,1.6590848714840551
30N,070124,16,Plaid,1.1548585367553823
30N,070124,16,Grating,2.3377777440614786
30N,070124,16,Plaid Pref/Null,1.1548585367553823
30N,070124,17,Preferred,7.101223550880898
30N,070124,17,Null,4.567505479271293
30N,070124,17,Plaid,2.8027783797724806
30N,070124,17,Grating,5.665293633634694
30N,070124,17,Plaid Pref/Null,2.8027783797724806
30N,070124,18,Preferred,2.752836419656535
30N,070124,18,Null,0.9893362229290953
30N,070124,18,Plaid,0.4842302228574689
30N,070124,18,Grating,1.9386234926280899
30N,070124,18,Plaid Pref/Null,0.4842302228574689
30N,070124,19,Preferred,2.955231244142304
30N,070124,19,Null,1.8938783942535338
30N,070124,19,Plaid,1.748023916814293
30N,070124,19,Grating,2.2615370117182474
30N,070124,19,Plaid Pref/Null,1.748023916814293
30N,070124,20,Preferred,1.66851125425536
30N,070124,20,Null,1.615032870274087
30N,070124,20,Plaid,1.7224826800982063
30N,070124,20,Grating,1.568901613795979
30N,070124,20,Plaid Pref/Null,1.7224826800982063
30N,070124,21,Preferred,2.038573427129637
30N,070124,21,Null,2.583761458735978
30N,070124,21,Plaid,1.6416354938896824
30N,070124,21,Grating,2.469460258032044
30N,070124,21,Plaid Pref/Null,1.6416354938896824
30N,070124,22,Preferred,2.5592829859620343
30N,070124,22,Null,2.5021359790451254
30N,070124,22,Plaid,2.3588000985952737
30N,070124,22,Grating,2.618589562093104
30N,070124,22,Plaid Pref/Null,2.3588000985952737
30N,070124,23,Preferred,2.1528317515203224
30N,070124,23,Null,1.8831922928274896
30N,070124,23,Plaid,1.9597362825298144
30N,070124,23,Grating,1.9417523725237205
30N,070124,23,Plaid Pref/Null,1.9597362825298144
30N,070124,24,Preferred,2.2413265256892947
30N,070124,24,Null,1.3596395925627371
30N,070124,24,Plaid,0.5696745115171116
30N,070124,24,Grating,1.8011163379547706
30N,070124,24,Plaid Pref/Null,0.5696745115171116
30N,070124,25,Preferred,2.6752666136482004
30N,070124,25,Null,1.3746351716797063
30N,070124,25,Plaid,0.8140034350438385
30N,070124,25,Grating,1.812662232389305
30N,070124,25,Plaid Pref/Null,0.8140034350438385
30N,070124,26,Preferred,1.6280091252290596
30N,070124,26,Null,0.7945613751446513
30N,070124,26,Plaid,0.5439827707594784
30N,070124,26,Grating,1.1757640959481677
30N,070124,26,Plaid Pref/Null,0.5439827707594784
30N,070124,27,Preferred,2.122987235301451
30N,070124,27,Null,1.407925985183646
30N,070124,27,Plaid,1.6732249151124463
30N,070124,27,Grating,1.4117829340141006
30N,070124,27,Plaid Pref/Null,1.6732249151124463
30N,070124,28,Preferred,0.9457855725751574
30N,070124,28,Null,1.343096848845362
30N,070124,28,Plaid,1.4137866479704804
30N,070124,28,Grating,1.259438220095649
30N,070124,28,Plaid Pref/Null,1.4137866479704804
30N,070124,29,Preferred,2.526154671877045
30N,070124,29,Null,0.6284997766859611
30N,070124,29,Plaid,0.6847554805977465
30N,070124,29,Grating,0.8536075332602787
30N,070124,29,Plaid Pref/Null,0.6847554805977465
30N,070124,30,Preferred,2.4917160340150923
30N,070124,30,Null,1.6964668823813887
30N,070124,30,Plaid,1.1777451705610236
30N,070124,30,Grating,2.220217561273182
30N,070124,30,Plaid Pref/Null,1.1777451705610236
30N,070124,31,Preferred,1.1248742602975028
30N,070124,31,Null,0.7077414121577914
30N,070124,31,Plaid,0.6415788419791195
30N,070124,31,Grating,0.7942660353539087
30N,070124,31,Plaid Pref/Null,0.6415788419791195
30N,070124,32,Preferred,1.1999177502859715
30N,070124,32,Null,0.7365509356161108
30N,070124,32,Plaid,0.5078201358966614
30N,070124,32,Grating,0.9587765401000866
30N,070124,32,Plaid Pref/Null,0.5078201358966614
30N,070124,33,Preferred,0.7916157960931819
30N,070124,33,Null,0.6429638290874766
30N,070124,33,Plaid,0.6168636475821508
30N,070124,33,Grating,0.6977744151119065
30N,070124,33,Plaid Pref/Null,0.6168636475821508
30N,070124,34,Preferred,1.335379476805976
30N,070124,34,Null,1.1019971129219046
30N,070124,34,Plaid,0.6748322137794637
30N,070124,34,Grating,1.3254028352075904
30N,070124,34,Plaid Pref/Null,0.6748322137794637
30N,070124,35,Preferred,1.1828416192420954
30N,070124,35,Null,0.8414700708343774
30N,070124,35,Plaid,0.8284132715257972
30N,070124,35,Grating,0.9776689862281126
30N,070124,35,Plaid Pref/Null,0.8284132715257972
30N,070124,36,Preferred,0.7108862999047403
30N,070124,36,Null,0.6609142249689474
30N,070124,36,Plaid,0.690226114814019
30N,070124,36,Grating,0.6680898188014613
30N,070124,36,Plaid Pref/Null,0.690226114814019
30N,070224,0,Preferred,3.5394615492710377
30N,070224,0,Null,2.3073069942614826
30N,070224,0,Plaid,2.298529227234909
30N,070224,0,Grating,2.494889089133652
30N,070224,0,Plaid Pref/Null,2.298529227234909
30N,070224,1,Preferred,8.482842681036244
30N,070224,1,Null,6.755377532231928
30N,070224,1,Plaid,7.325451903306656
30N,070224,1,Grating,6.994237635811187
30N,070224,1,Plaid Pref/Null,7.325451903306656
30N,070224,2,Preferred,6.2171318498432875
30N,070224,2,Null,4.592016797274437
30N,070224,2,Plaid,3.9261305608526764
30N,070224,2,Grating,5.1530392838384005
30N,070224,2,Plaid Pref/Null,3.9261305608526764
30N,070224,3,Preferred,9.174792746442387
30N,070224,3,Null,5.093244564772115
30N,070224,3,Plaid,4.524909603548757
30N,070224,3,Grating,7.102840274943502
30N,070224,3,Plaid Pref/Null,4.524909603548757
30N,070224,4,Preferred,3.587667414838456
30N,070224,4,Null,2.716685078725629
30N,070224,4,Plaid,2.6651958081496443
30N,070224,4,Grating,3.1423832517364536
30N,070224,4,Plaid Pref/Null,2.6651958081496443
30N,070224,5,Preferred,3.901843181271861
30N,070224,5,Null,3.110231711926712
30N,070224,5,Plaid,3.48795461949553
30N,070224,5,Grating,3.043200546428515
30N,070224,5,Plaid Pref/Null,3.48795461949553
30N,070224,6,Preferred,4.04608402545767
30N,070224,6,Null,2.9695328180804825
30N,070224,6,Plaid,2.7486617439079573
30N,070224,6,Grating,3.3961795310246896
30N,070224,6,Plaid Pref/Null,2.7486617439079573
30N,070224,7,Preferred,5.649179060685785
30N,070224,7,Null,4.385421365320542
30N,070224,7,Plaid,1.680394693116887
30N,070224,7,Grating,5.607341725045439
30N,070224,7,Plaid Pref/Null,1.680394693116887
30N,070224,8,Preferred,1.5739371082056595
30N,070224,8,Null,1.6184279964243031
30N,070224,8,Plaid,1.4417178510849569
30N,070224,8,Grating,1.7245040607760158
30N,070224,8,Plaid Pref/Null,1.4417178510849569
30N,070224,9,Preferred,6.861007122274448
30N,070224,9,Null,5.0285442480516895
30N,070224,9,Plaid,3.8430693003670098
30N,070224,9,Grating,5.979754834324108
30N,070224,9,Plaid Pref/Null,3.8430693003670098
30N,070224,10,Preferred,5.442050461386576
30N,070224,10,Null,4.326993018543481
30N,070224,10,Plaid,2.328049706188329
30N,070224,10,Grating,5.340237683309467
30N,070224,10,Plaid Pref/Null,2.328049706188329
30N,070224,11,Preferred,1.7234914949095432
30N,070224,11,Null,0.9550868869648397
30N,070224,11,Plaid,0.9340445158356447
30N,070224,11,Grating,1.2096095289735922
30N,070224,11,Plaid Pref/Null,0.9340445158356447
30N,070224,12,Preferred,2.0061423288987803
30N,070224,12,Null,1.3325945439363915
30N,070224,12,Plaid,0.536665498163598
30N,070224,12,Grating,1.7726937878142726
30N,070224,12,Plaid Pref/Null,0.536665498163598
30N,070224,13,Preferred,0.9353603172185451
30N,070224,13,Null,1.0798701735509266
30N,070224,13,Plaid,0.7931471235080243
30N,070224,13,Grating,1.1923256614394269
30N,070224,13,Plaid Pref/Null,0.7931471235080243
30N,070224,14,Preferred,2.937114333317098
30N,070224,14,Null,2.2491738292164114
30N,070224,14,Plaid,2.358295598054862
30N,070224,14,Grating,2.316898725727587
30N,070224,14,Plaid Pref/Null,2.358295598054862
30N,070224,15,Preferred,2.5072890652601254
30N,070224,15,Null,1.4177658782853664
30N,070224,15,Plaid,1.0947401111226025
30N,070224,15,Grating,1.7389600315450107
30N,070224,15,Plaid Pref/Null,1.0947401111226025
30N,070224,16,Preferred,1.4028982313642353
30N,070224,16,Null,0.9215597742581498
30N,070224,16,Plaid,0.7526982436730519
30N,070224,16,Grating,1.1344859336216846
30N,070224,16,Plaid Pref/Null,0.7526982436730519
30N,070224,17,Preferred,5.350639157082117
30N,070224,17,Null,3.790764193346665
30N,070224,17,Plaid,3.3729374143555018
30N,070224,17,Grating,4.884401332646621
30N,070224,17,Plaid Pref/Null,3.3729374143555018
30N,070224,18,Preferred,6.830527641995464
30N,070224,18,Null,4.621808740905694
30N,070224,18,Plaid,5.882208833825893
30N,070224,18,Grating,4.2451724219430895
30N,070224,18,Plaid Pref/Null,5.882208833825893
30N,070224,19,Preferred,1.3893276115590922
30N,070224,19,Null,1.4326980959370832
30N,070224,19,Plaid,1.2501395328682787
30N,070224,19,Grating,1.5041116069084544
30N,070224,19,Plaid Pref/Null,1.2501395328682787
30N,070224,20,Preferred,5.0460070762434945
30N,070224,20,Null,1.5851422066363816
30N,070224,20,Plaid,0.5971010555939102
30N,070224,20,Grating,2.7004876824748494
30N,070224,20,Plaid Pref/Null,0.5971010555939102
30N,070224,21,Preferred,4.61199240681527
30N,070224,21,Null,3.0065045872936746
30N,070224,21,Plaid,3.868996894538713
30N,070224,21,Grating,3.0591825160944386
30N,070224,21,Plaid Pref/Null,3.868996894538713
30N,070224,22,Preferred,0.5788165611589121
30N,070224,22,Null,0.6212325063835753
30N,070224,22,Plaid,0.7156199825896574
30N,070224,22,Grating,0.5635639598472888
30N,070224,22,Plaid Pref/Null,0.7156199825896574
30N,070224,23,Preferred,1.2392756240047702
30N,070224,23,Null,0.8392257418587166
30N,070224,23,Plaid,0.42560881090715547
30N,070224,23,Grating,1.045376707351383
30N,070224,23,Plaid Pref/Null,0.42560881090715547
30N,070224,24,Preferred,2.7521439249596615
30N,070224,24,Null,2.7724957356149305
30N,070224,24,Plaid,2.0532282495402945
30N,070224,24,Grating,2.47691819574615
30N,070224,24,Plaid Pref/Null,2.0532282495402945
30N,070224,25,Preferred,1.6026316528022648
30N,070224,25,Null,1.276907898092831
30N,070224,25,Plaid,1.0510284182877465
30N,070224,25,Grating,1.554705513139428
30N,070224,25,Plaid Pref/Null,1.0510284182877465
30N,070224,26,Preferred,1.4976198708982438
30N,070224,26,Null,1.3293832940221797
30N,070224,26,Plaid,1.4206851820044593
30N,070224,26,Grating,1.3385779477336013
30N,070224,26,Plaid Pref/Null,1.4206851820044593
30N,070224,27,Preferred,0.7248481118464645
30N,070224,27,Null,0.6734364925313095
30N,070224,27,Plaid,0.7618802710514931
30N,070224,27,Grating,0.6349022780059579
30N,070224,27,Plaid Pref/Null,0.7618802710514931
30N,070224,28,Preferred,2.3056476408914004
30N,070224,28,Null,1.9231102521710386
30N,070224,28,Plaid,1.675561715166504
30N,070224,28,Grating,0.2893103061505704
30N,070224,28,Plaid Pref/Null,1.675561715166504
30N,070224,29,Preferred,1.2197211828805823
30N,070224,29,Null,0.8413431346934924
30N,070224,29,Plaid,0.836181778191203
30N,070224,29,Grating,0.9445221071441582
30N,070224,29,Plaid Pref/Null,0.836181778191203
30N,070224,30,Preferred,3.6986217790445575
30N,070224,30,Null,1.5272284481338108
30N,070224,30,Plaid,1.1632043823321472
30N,070224,30,Grating,2.022557942921467
30N,070224,30,Plaid Pref/Null,1.1632043823321472
30N,070224,31,Preferred,1.17583477773889
30N,070224,31,Null,1.102372628413984
30N,070224,31,Plaid,0.9196784015303446
30N,070224,31,Grating,1.1928415777708612
30N,070224,31,Plaid Pref/Null,0.9196784015303446
30N,070224,32,Preferred,1.7853756771859957
30N,070224,32,Null,1.1569540520039183
30N,070224,32,Plaid,0.8119632113142112
30N,070224,32,Grating,1.4395914907068408
30N,070224,32,Plaid Pref/Null,0.8119632113142112
30N,070224,33,Preferred,1.5145484609376385
30N,070224,33,Null,1.1728186484909537
30N,070224,33,Plaid,1.3444473456551405
30N,070224,33,Grating,1.166999501979806
30N,070224,33,Plaid Pref/Null,1.3444473456551405
30N,070224,34,Preferred,0.939903434673977
30N,070224,34,Null,0.8520316995983609
30N,070224,34,Plaid,0.8134676761575735
30N,070224,34,Grating,0.8950327894305464
30N,070224,34,Plaid Pref/Null,0.8134676761575735
30N,070224,35,Preferred,1.6903831401947083
30N,070224,35,Null,1.33976559574342
30N,070224,35,Plaid,1.6977581644369073
30N,070224,35,Grating,0.7726251837440887
30N,070224,35,Plaid Pref/Null,1.6977581644369073
30N,070224,36,Preferred,1.6020980817059363
30N,070224,36,Null,0.8888404525868788
30N,070224,36,Plaid,0.6670917514849366
30N,070224,36,Grating,1.1557915380560309
30N,070224,36,Plaid Pref/Null,0.6670917514849366
30N,070224,37,Preferred,0.6116494037715836
30N,070224,37,Null,0.5998751786297654
30N,070224,37,Plaid,0.6927983186146436
30N,070224,37,Grating,0.5388038824316133
30N,070224,37,Plaid Pref/Null,0.6927983186146436
30N,070224,38,Preferred,0.9744632992586918
30N,070224,38,Null,0.7619978419107666
30N,070224,38,Plaid,0.5716525051278826
30N,070224,38,Grating,0.8714086456766578
30N,070224,38,Plaid Pref/Null,0.5716525051278826
30N,070224,39,Preferred,1.2252148483535723
30N,070224,39,Null,0.8902256644382689
30N,070224,39,Plaid,0.7759848613568099
30N,070224,39,Grating,0.999020236446498
30N,070224,39,Plaid Pref/Null,0.7759848613568099
32L,042424,0,Preferred,5.857777258843806
32L,042424,0,Null,5.4975939152494355
32L,042424,0,Plaid,4.759760480662034
32L,042424,0,Grating,5.998267588465237
32L,042424,0,Plaid Pref/Null,4.759760480662034
32L,042424,1,Preferred,8.864686618918618
32L,042424,1,Null,6.760271790323514
32L,042424,1,Plaid,6.630824499677565
32L,042424,1,Grating,7.1507496442649074
32L,042424,1,Plaid Pref/Null,6.630824499677565
32L,042424,2,Preferred,4.114852723484555
32L,042424,2,Null,3.928924226936609
32L,042424,2,Plaid,3.339755960745546
32L,042424,2,Grating,4.367621321107951
32L,042424,2,Plaid Pref/Null,3.339755960745546
32L,042424,3,Preferred,4.578205487686994
32L,042424,3,Null,2.5912927641353733
32L,042424,3,Plaid,1.9869689176194258
32L,042424,3,Grating,3.197232268216905
32L,042424,3,Plaid Pref/Null,1.9869689176194258
32L,042424,4,Preferred,8.507498987965429
32L,042424,4,Null,6.764091441742789
32L,042424,4,Plaid,6.190933113917279
